Eye-Tracking Data:DateTime.Now, FocusInfo.point,FocusInfo.normal,FocusInfo.distance,FocusInfo.transform.name,eyeData.verbose_data.combined.eye_data.gaze_direction_normalized,eyeData.verbose_data.combined.eye_data.gaze_origin_mm,eyeData.verbose_data.left.pupil_diameter_mm,eyeData.verbose_data.right.pupil_diameter_mm
05/08/2020 15:53:24,(157.2, 37.1, -45.3),(-0.1, 1.0, -0.2),2.106827,Terrain_0_0-20200716 - 154804,(0.0, -0.3, 1.0),(8.2, 1.3, -39.8),4.933624,5.443253
05/08/2020 15:53:25,(158.5, 37.4, -44.7),(-0.1, 1.0, -0.2),0.7372118,Terrain_0_0-20200716 - 154804,(-1.0, -1.0, -1.0),(-1.0, -1.0, -1.0),3.784607,-1
05/08/2020 15:53:25,(158.1, 37.8, -42.8),(-0.1, 1.0, -0.2),1.140594,Terrain_0_0-20200716 - 154804,(-0.1, 0.3, 0.9),(0.0, -0.7, -36.0),5.126495,5.628113
05/08/2020 15:53:25,(157.9, 37.7, -43.2),(-0.1, 1.0, -0.2),1.407265,Terrain_0_0-20200716 - 154804,(-0.1, 0.3, 1.0),(35.3, 2.4, -38.1),5.224045,5.620392
05/08/2020 15:53:25,(157.1, 37.5, -43.9),(-0.1, 1.0, -0.2),2.236775,Terrain_0_0-20200716 - 154804,(-1.0, -1.0, -1.0),(-1.0, -1.0, -1.0),4.856033,-1
05/08/2020 15:53:25,(153.7, 36.5, -45.7),(-0.2, 1.0, -0.2),5.911713,Terrain_0_0-20200716 - 154804,(0.0, 0.7, 0.7),(36.4, -0.7, -28.3),6.851273,5.330353
05/08/2020 15:53:25,(142.7, 32.9, -51.5),(-0.2, 1.0, -0.2),18.7516,Terrain_0_0-20200716 - 154804,(0.0, 0.8, 0.6),(36.3, -1.5, -26.7),6.844879,5.597977
05/08/2020 15:53:25,(153.6, 36.6, -45.2),(-0.2, 1.0, -0.2),5.658385,Terrain_0_0-20200716 - 154804,(0.0, 0.7, 0.7),(36.3, -1.1, -28.2),6.308685,5.258881
05/08/2020 15:53:25,(157.2, 37.6, -43.1),(-0.1, 1.0, -0.2),1.57014,Terrain_0_0-20200716 - 154804,(-0.1, 0.2, 1.0),(-33.5, -2.9, -36.4),5.02301,5.035049
05/08/2020 15:53:25,(155.4, 37.3, -43.4),(-0.2, 1.0, -0.2),2.927775,Terrain_0_0-20200716 - 154804,(-0.1, 0.2, 1.0),(33.9, 1.5, -37.7),5.134995,5.533051
05/08/2020 15:53:25,(155.1, 37.2, -43.5),(-0.2, 1.0, -0.2),3.100898,Terrain_0_0-20200716 - 154804,(-0.1, 0.1, 1.0),(35.6, 1.0, -37.1),5.166016,5.632263
05/08/2020 15:53:25,(156.1, 37.4, -43.4),(-0.1, 1.0, -0.2),2.130053,Terrain_0_0-20200716 - 154804,(-1.0, -1.0, -1.0),(-1.0, -1.0, -1.0),-1,3.579376
05/08/2020 15:53:25,(154.8, 37.1, -43.9),(-0.2, 1.0, -0.2),3.214054,Terrain_0_0-20200716 - 154804,(0.0, 0.0, 1.0),(-33.5, -2.0, -38.0),4.672424,4.885422
05/08/2020 15:53:25,(153.6, 36.8, -44.2),(-0.2, 1.0, -0.2),4.252791,Terrain_0_0-20200716 - 154804,(-0.1, 0.1, 1.0),(-33.5, -3.8, -33.9),5.023712,5.416336
05/08/2020 15:53:26,(153.0, 36.6, -44.4),(-0.2, 1.0, -0.2),4.681641,Terrain_0_0-20200716 - 154804,(-0.1, 0.1, 1.0),(32.8, 1.7, -37.5),4.869888,5.630508
05/08/2020 15:53:26,(152.9, 36.6, -44.3),(-0.2, 1.0, -0.2),4.591013,Terrain_0_0-20200716 - 154804,(-0.2, 0.0, 1.0),(35.2, 1.7, -37.6),4.818481,5.694046
05/08/2020 15:53:26,(152.6, 36.5, -44.4),(-0.2, 1.0, -0.2),4.724888,Terrain_0_0-20200716 - 154804,(-0.2, 0.0, 1.0),(35.0, 1.8, -37.8),4.849548,5.619675
05/08/2020 15:53:26,(152.7, 36.4, -45.3),(-0.2, 1.0, -0.2),4.92975,Terrain_0_0-20200716 - 154804,(-0.1, 0.1, 1.0),(35.9, 1.5, -37.0),4.734222,5.615662
05/08/2020 15:53:26,(153.9, 36.3, -46.4),(-0.2, 1.0, -0.2),4.768949,Terrain_0_0-20200716 - 154804,(0.2, 0.0, 1.0),(3.0, -1.3, -36.5),5.074173,5.224686
05/08/2020 15:53:26,(154.9, 36.2, -47.5),(-0.1, 1.0, -0.2),5.329523,Terrain_0_0-20200716 - 154804,(0.4, 0.0, 0.9),(3.7, -2.3, -34.2),5.198578,5.343369
05/08/2020 15:53:26,(154.6, 36.3, -47.1),(-0.2, 1.0, -0.2),4.947206,Terrain_0_0-20200716 - 154804,(0.3, 0.0, 1.0),(3.4, -1.1, -37.0),5.047623,5.169983
05/08/2020 15:53:26,(154.5, 36.4, -46.5),(-0.2, 1.0, -0.2),4.344231,Terrain_0_0-20200716 - 154804,(0.2, 0.0, 1.0),(-32.2, -3.6, -36.8),5.075836,5.123642
05/08/2020 15:53:26,(154.0, 36.1, -47.5),(-0.2, 1.0, -0.2),5.413294,Terrain_0_0-20200716 - 154804,(0.1, 0.0, 1.0),(2.1, -1.1, -36.6),5.049133,5.255585
05/08/2020 15:53:26,(153.6, 35.9, -48.2),(-0.2, 1.0, -0.2),6.153949,Terrain_0_0-20200716 - 154804,(0.1, 0.0, 1.0),(1.8, -1.3, -36.3),4.738861,5.22612
05/08/2020 15:53:26,(153.6, 36.0, -47.4),(-0.2, 1.0, -0.2),5.446802,Terrain_0_0-20200716 - 154804,(0.0, 0.0, 1.0),(1.4, -1.4, -36.2),4.866898,5.179535
05/08/2020 15:53:26,(153.6, 36.2, -46.6),(-0.2, 1.0, -0.2),4.645982,Terrain_0_0-20200716 - 154804,(-0.1, -0.1, 1.0),(0.9, -1.3, -36.1),4.629807,4.668213
05/08/2020 15:53:26,(152.9, 36.0, -47.0),(-0.2, 1.0, -0.2),5.299969,Terrain_0_0-20200716 - 154804,(-0.2, 0.0, 1.0),(0.0, -1.8, -35.7),4.618408,5.683945
05/08/2020 15:53:26,(152.8, 35.6, -48.9),(-0.2, 1.0, -0.2),6.879996,Terrain_0_0-20200716 - 154804,(-0.1, 0.0, 1.0),(35.0, 2.0, -37.2),4.707779,5.530319
05/08/2020 15:53:26,(153.2, 34.8, -52.1),(-0.1, 1.0, -0.2),9.935719,Terrain_0_0-20200716 - 154804,(0.1, 0.1, 1.0),(35.8, 1.7, -36.5),4.848541,5.16008
05/08/2020 15:53:26,(155.1, 35.0, -52.4),(-0.1, 1.0, -0.3),9.976786,Terrain_0_0-20200716 - 154804,(0.2, 0.1, 1.0),(2.0, -0.8, -36.9),4.950073,5.154327
05/08/2020 15:53:26,(155.0, 34.9, -52.5),(-0.1, 1.0, -0.3),10.01229,Terrain_0_0-20200716 - 154804,(0.2, 0.1, 1.0),(1.8, -0.8, -36.9),5.015686,5.242966
05/08/2020 15:53:26,(154.1, 33.8, -56.1),(-0.1, 1.0, -0.3),13.77215,Terrain_0_0-20200716 - 154804,(0.1, 0.1, 1.0),(36.0, 1.7, -36.4),4.9552,5.293671
05/08/2020 15:53:26,(154.0, 33.4, -57.3),(-0.1, 1.0, -0.3),15.04439,Terrain_0_0-20200716 - 154804,(0.1, 0.1, 1.0),(35.3, 1.7, -36.5),4.829834,5.401703
05/08/2020 15:53:26,(153.6, 34.4, -53.8),(-0.1, 1.0, -0.3),11.41386,Terrain_0_0-20200716 - 154804,(0.0, 0.1, 1.0),(35.3, 1.9, -36.8),4.78273,5.264038
05/08/2020 15:53:26,(153.6, 34.6, -53.1),(-0.1, 1.0, -0.3),10.66184,Terrain_0_0-20200716 - 154804,(-0.1, 0.1, 1.0),(35.1, 1.9, -36.8),4.813202,5.462265
05/08/2020 15:53:26,(153.7, 35.1, -51.5),(-0.1, 1.0, -0.3),8.899107,Terrain_0_0-20200716 - 154804,(-0.1, 0.0, 1.0),(34.8, 1.9, -37.0),4.620316,5.503708
05/08/2020 15:53:26,(153.6, 35.5, -49.5),(-0.2, 1.0, -0.2),6.923443,Terrain_0_0-20200716 - 154804,(-0.1, 0.0, 1.0),(34.4, 2.1, -37.6),4.40181,5.552475
05/08/2020 15:53:26,(153.1, 35.3, -50.4),(-0.2, 1.0, -0.2),7.790259,Terrain_0_0-20200716 - 154804,(-0.2, 0.0, 1.0),(34.3, 1.7, -37.4),4.596588,5.583984
05/08/2020 15:53:26,(153.1, 35.3, -50.2),(-0.2, 1.0, -0.2),7.545197,Terrain_0_0-20200716 - 154804,(-0.2, 0.0, 1.0),(34.0, 1.8, -38.0),4.546005,5.65033
05/08/2020 15:53:26,(152.9, 35.5, -49.2),(-0.2, 1.0, -0.2),6.521322,Terrain_0_0-20200716 - 154804,(-0.2, 0.0, 1.0),(33.8, 2.0, -38.1),4.515305,4.925873
05/08/2020 15:53:26,(152.8, 35.5, -49.3),(-0.2, 1.0, -0.2),6.594865,Terrain_0_0-20200716 - 154804,(-0.2, 0.0, 1.0),(33.2, 2.0, -38.0),4.563431,5.077972
05/08/2020 15:53:26,(152.3, 35.3, -49.7),(-0.2, 1.0, -0.2),7.074427,Terrain_0_0-20200716 - 154804,(-0.3, 0.0, 1.0),(22.5, 0.5, -36.4),4.535721,6.16188
05/08/2020 15:53:26,(149.0, 32.1, -60.9),(-0.1, 1.0, -0.2),18.99824,Terrain_0_0-20200716 - 154804,(-0.3, 0.1, 0.9),(-33.4, -8.4, -26.9),4.451767,6.515106
05/08/2020 15:53:26,(150.9, 33.9, -54.5),(-0.1, 1.0, -0.2),12.04161,Terrain_0_0-20200716 - 154804,(-0.3, 0.1, 0.9),(-35.1, -7.1, -30.8),4.481689,5.494553
05/08/2020 15:53:26,(146.4, 30.1, -68.9),(-0.1, 1.0, -0.2),27.45807,Terrain_0_0-20200716 - 154804,(-0.4, 0.2, 0.9),(-34.3, -8.9, -26.5),4.526276,6.088074
05/08/2020 15:53:26,(145.9, 30.6, -66.4),(-0.1, 1.0, -0.2),25.05793,Terrain_0_0-20200716 - 154804,(-0.4, 0.2, 0.9),(-35.4, -9.5, -25.1),4.560379,6.429031
05/08/2020 15:53:26,(150.5, 34.7, -51.0),(-0.2, 1.0, -0.2),8.532297,Terrain_0_0-20200716 - 154804,(-0.4, 0.1, 0.9),(-2.6, -4.1, -31.0),4.512863,6.447632
05/08/2020 15:53:26,(151.5, 35.5, -48.2),(-0.2, 1.0, -0.2),5.474318,Terrain_0_0-20200716 - 154804,(-0.3, -0.1, 1.0),(33.8, 1.2, -38.6),4.45282,5.877853
05/08/2020 15:53:26,(151.6, 35.8, -46.8),(-0.2, 1.0, -0.2),4.028935,Terrain_0_0-20200716 - 154804,(-1.0, -1.0, -1.0),(-1.0, -1.0, -1.0),4.129517,2.184647
05/08/2020 15:53:27,(148.5, 35.5, -44.9),(-0.3, 1.0, -0.2),2.529782,Terrain_0_0-20200716 - 154804,(-0.2, -0.1, 1.0),(-30.0, 5.2, -45.8),-1,4.381348
05/08/2020 15:53:27,(147.0, 35.1, -45.1),(-0.2, 1.0, -0.2),3.617552,Terrain_0_0-20200716 - 154804,(-1.0, -1.0, -1.0),(-1.0, -1.0, -1.0),5.405258,-1
05/08/2020 15:53:27,(147.9, 35.3, -45.1),(-0.2, 1.0, -0.2),2.625752,Terrain_0_0-20200716 - 154804,(-0.1, 0.0, 1.0),(-30.0, 6.2, -45.3),-1,4.476471
05/08/2020 15:53:27,(145.1, 34.1, -47.7),(-0.2, 1.0, -0.2),6.33968,Terrain_0_0-20200716 - 154804,(0.0, 0.3, 1.0),(-32.0, 3.1, -44.7),4.893509,4.822678
05/08/2020 15:53:27,(147.2, 35.2, -44.6),(-0.3, 1.0, -0.1),2.625923,Terrain_0_0-20200716 - 154804,(-0.2, 0.0, 1.0),(1.8, -0.4, -39.5),5.05188,4.794144
05/08/2020 15:53:27,(146.5, 34.9, -45.3),(-0.3, 1.0, -0.1),3.347936,Terrain_0_0-20200716 - 154804,(-0.1, 0.2, 1.0),(-22.9, 2.5, -43.9),4.91481,4.75563
05/08/2020 15:53:27,(147.2, 35.3, -44.1),(-0.3, 1.0, -0.1),1.96671,Terrain_0_0-20200716 - 154804,(-0.2, -0.1, 1.0),(36.4, -0.8, -37.4),4.86554,4.188431
05/08/2020 15:53:27,(147.2, 35.3, -43.9),(-0.3, 1.0, -0.1),1.564185,Terrain_0_0-20200716 - 154804,(-0.3, -0.2, 0.9),(35.7, -0.3, -38.5),5.072495,4.72142
05/08/2020 15:53:27,(146.8, 35.1, -44.3),(-0.3, 1.0, -0.1),1.678498,Terrain_0_0-20200716 - 154804,(0.0, -0.2, 1.0),(-31.7, 4.3, -44.0),4.848877,4.515945
05/08/2020 15:53:27,(146.4, 35.0, -44.4),(-0.3, 1.0, -0.1),1.784177,Terrain_0_0-20200716 - 154804,(0.0, -0.2, 1.0),(-31.3, 2.8, -40.9),4.98259,4.724411
05/08/2020 15:53:27,(146.1, 34.9, -44.5),(-0.3, 1.0, -0.1),1.813312,Terrain_0_0-20200716 - 154804,(0.0, -0.1, 1.0),(-30.9, 2.8, -41.1),4.736908,4.504242
