Eye-Tracking Data:DateTime.Now, FocusInfo.point,FocusInfo.normal,FocusInfo.transform.name,eyeData.verbose_data.combined.eye_data.gaze_direction_normalized,eyeData.verbose_data.combined.eye_data.gaze_origin_mm,eyeData.verbose_data.left.pupil_diameter_mm,eyeData.verbose_data.right.pupil_diameter_mm
0.04,(104.7, 28.0, -44.7),(0.0, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.1, 0.1, 1.0),(-7.2, 2.0, -42.1),5.026077,5.116882
0.24,(157.1, 37.2, -45.1),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(-0.1, -0.2, 1.0),(24.4, 3.3, -34.8),4.935577,5.365143
0.3104266,(155.6, 36.2, -47.9),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.0, -0.2, 1.0),(-4.1, 3.1, -38.8),5.012619,5.391937
0.3560362,(144.7, 31.4, -62.0),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(-0.1, -0.1, 1.0),(24.6, 3.8, -35.1),4.949402,5.283203
0.3956778,(143.9, 31.2, -62.4),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(-0.1, -0.1, 1.0),(27.7, 3.8, -34.6),4.922501,5.351852
0.4956778,(156.7, 36.9, -46.0),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.1, -0.3, 1.0),(-4.3, 3.2, -40.0),4.784119,5.078903
0.541305,(156.7, 37.1, -45.3),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.0, -0.3, 1.0),(14.8, 3.3, -37.6),4.791595,5.054382
0.5654408,(156.8, 37.0, -45.5),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.1, -0.2, 1.0),(-31.8, 3.1, -43.5),4.795074,5.099899
0.5898441,(156.8, 37.0, -45.5),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.2, -0.2, 1.0),(-32.6, 3.1, -43.5),4.738739,5.058411
0.6110416,(156.7, 37.0, -45.5),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.1, -0.2, 1.0),(-32.6, 3.1, -43.2),4.612793,5.157272
0.6358895,(156.6, 36.9, -45.7),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.2, -0.1, 1.0),(-32.9, 3.1, -42.6),4.682175,5.135651
0.6557963,(156.3, 37.0, -45.4),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.0, -0.1, 1.0),(9.5, 3.8, -37.4),4.611328,5.005325
0.6863889,(155.9, 36.9, -45.6),(-0.2, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.0, -0.1, 1.0),(27.5, 3.8, -33.9),4.75322,5.194244
0.709277,(155.8, 36.8, -45.8),(-0.2, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.0, 0.0, 1.0),(24.7, 4.1, -34.0),4.779602,5.192841
0.7372579,(156.2, 36.8, -45.9),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.1, 0.0, 1.0),(-33.4, 3.7, -41.7),4.812225,5.139435
0.7557727,(156.1, 36.8, -46.0),(-0.1, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.1, 0.0, 1.0),(-34.6, 3.6, -41.6),4.701553,5.180923
0.779603,(155.8, 36.7, -46.2),(-0.2, 1.0, -0.2),Terrain_0_0-20200716 - 154804,(0.0, 0.0, 1.0),(-24.4, 3.9, -40.4),4.983383,5.127899
