Eye-Tracking Data:DateTime.Now, FocusInfo.point,FocusInfo.normal,FocusInfo.distance,FocusInfo.transform.name,eyeData.verbose_data.combined.eye_data.gaze_direction_normalized,eyeData.verbose_data.combined.eye_data.gaze_origin_mm,eyeData.verbose_data.left.pupil_diameter_mm,eyeData.verbose_data.right.pupil_diameter_mm
05/08/2020 16:02:01,(41.1, 22.1, -34.1),(-0.1, 1.0, 0.0),0.7549905,Terrain_0_0-20200716 - 154804,(0.1, 0.1, 1.0),(-2.3, -3.0, -39.7),4.447357,4.890701
05/08/2020 16:02:01,(40.9, 22.0, -34.0),(-0.1, 1.0, 0.0),0.7499257,Terrain_0_0-20200716 - 154804,(-0.1, -0.1, 1.0),(-1.7, -0.4, -41.2),4.326248,5.19017
05/08/2020 16:02:01,(40.5, 22.0, -33.8),(-0.1, 1.0, 0.0),0.7615824,Terrain_0_0-20200716 - 154804,(-0.1, -0.2, 1.0),(-1.5, 1.5, -42.3),4.116425,5.008102
05/08/2020 16:02:01,(40.3, 22.0, -33.7),(-0.1, 1.0, 0.0),0.7659354,Terrain_0_0-20200716 - 154804,(-0.1, -0.2, 1.0),(-1.4, 2.2, -42.9),4.069458,4.842651
05/08/2020 16:02:01,(40.0, 21.9, -33.5),(-0.1, 1.0, 0.0),0.7634897,Terrain_0_0-20200716 - 154804,(0.0, -0.1, 1.0),(-1.3, 3.7, -44.1),3.928223,4.763397
05/08/2020 16:02:01,(39.8, 21.9, -33.4),(-0.1, 1.0, 0.0),0.7478925,Terrain_0_0-20200716 - 154804,(0.0, -0.1, 1.0),(-1.3, 4.6, -44.4),3.82872,4.752823
05/08/2020 16:02:01,(39.6, 21.8, -33.3),(-0.1, 1.0, 0.0),0.7364216,Terrain_0_0-20200716 - 154804,(0.0, 0.0, 1.0),(-1.2, 4.4, -43.8),4.149704,4.816467
05/08/2020 16:02:01,(39.6, 21.8, -33.2),(-0.1, 1.0, 0.0),0.7383553,Terrain_0_0-20200716 - 154804,(0.0, 0.0, 1.0),(-1.2, 4.3, -44.3),3.998154,4.831116
05/08/2020 16:02:01,(39.4, 21.8, -33.1),(-0.1, 1.0, 0.0),0.7420714,Terrain_0_0-20200716 - 154804,(0.0, -0.1, 1.0),(-1.2, 3.8, -43.7),3.897964,4.679092
05/08/2020 16:02:01,(39.5, 21.8, -33.5),(-0.1, 1.0, 0.0),0.9341425,Terrain_0_0-20200716 - 154804,(-0.1, -0.1, 1.0),(18.8, 2.5, -44.2),4.210266,4.838257
05/08/2020 16:02:01,(39.1, 21.8, -33.2),(-0.1, 1.0, 0.0),0.9330673,Terrain_0_0-20200716 - 154804,(0.0, 0.0, 1.0),(9.2, 1.8, -42.5),4.081223,4.927444
